"Nome","gênero","Ano","Posição"
"Jaclyn Wainer","F",2011,0
"Michael Rohs","M",2011,0
"Sven Laqua","M",2011,0
"Funda Kivran-Swaine","F",2011,0
"Jérôme Pasquero","M",2011,0
"Alex Kuhn","M",2011,0
"Mathieu Nancel","M",2011,0
"Clayton Epp","M",2011,0
"Joey Scarr","M",2011,0
"Nicholas Diakopoulos","M",2011,0
"Leonardo Giusti","M",2011,0
"Joseph Kaye","M",2011,0
"Eiji Hayashi","M",2011,0
"Tanja Döring","F",2011,0
"Philip Quinn","M",2011,0
"Dominic Furniss","M",2011,0
"Stacey Kuznetsov","F",2011,0
"Trina Gorman","F",2011,0
"Ann Judith Morrison","F",2011,0
"Alexander Thayer","M",2011,0
"Shamal Faily","M",2011,0
"Michelle L. Mazurek","F",2011,0
"Stelios Lelis","M",2011,0
"Alex Olwal","M",2011,0
"Antti Oulasvirta","M",2011,0
"Christina Schwind","F",2011,0
"Marilyn Rose McGee-Lennon","F",2011,0
"Janet van der Linden","F",2011,0
"Saleema Amershi","F",2011,0
"Saranga Komanduri","M",2011,0
"Gerard Kim","M",2011,0
"Airi Lampinen","F",2011,0
"David Geerts","M",2011,0
"Marilyn Rose McGee-Lennon","F",2011,0
"Glen J. Anderson","M",2011,0
"Shiri Azenkot","F",2011,0
"Ryen W. White","M",2011,0
"Joe Marshall","M",2011,0
"Stacey Kuznetsov","F",2011,0
"Daisuke Sato","M",2011,0
"Graham A. Wilson","M",2011,0
"Tejinder K. Judge","M",2011,0
"Abhay Sukumaran","M",2011,0
"Beverly Freeman","F",2011,0
"Emi Tamaki","F",2011,0
"Michael Massimi","M",2011,0
"Tara Matthews","F",2011,0
"Paul Luff","M",2011,0
"Jeff Huang 0002","M",2011,0
"Gabe Cohn","M",2011,0
"Madeline Balaam","F",2011,0
"Dorrit Billman","F",2011,0
"Simon L. Jones","M",2011,0
"Javier A. Bargas-Avila","M",2011,0
"Catherine C. Marshall","F",2011,0
"Peter Dalsgård","M",2011,0
"Lena Mamykina","F",2011,0
"Eun Kyoung Choe","F",2011,0
"Tamara Denning","F",2011,0
"Pedro Ferreira","M",2011,0
"Adam Fourney","M",2011,0
"Yolande A. A. Strengers","F",2011,0
"Elizabeth Goodman","F",2011,0
"Eric Lin","M",2011,0
"Tony Gjerlufsen","M",2011,0
"Michael Sedlmair","M",2011,0
"Duen Horng Chau","F",2011,0
"Yunan Chen","M",2011,0
"Geoffrey B. Duggan","M",2011,0
"Matthew L. Lee","M",2011,0
"Jennifer A. Rode","F",2011,0
"Jennifer Golbeck","F",2011,0
"Mayuree Srikulwong","F",2011,0
"Ming Ki Chong","M",2011,0
"Jill Palzkill Woelfer","F",2011,0
"Patrick Gage Kelley","M",2011,0
"Atsuhiko Maeda","M",2011,0
"Uta Hinrichs","F",2011,0
"Eric P. S. Baumer","M",2011,0
"Jérôme Pasquero","M",2011,0
"Joshua M. Hailpern","M",2011,0
"Mario Romero","M",2011,0
"Dominik P. Käser","M",2011,0
"Chang Hu","M",2011,0
"Daniela K. Rosner","F",2011,0
"Daniel Fallman","M",2011,0
"Jessica Hullman","F",2011,0
"Orit Shaer","F",2011,0
"Khalad Hasan","M",2011,0
"Jaime Ruiz","M",2011,0
"Anita Das 0002","F",2011,0
"Kapil Chalil Madathil","M",2011,0
"Lahiru G. Jayatilaka","M",2011,0
"Reed Martin","M",2011,0
"Jeff C. Hendy","M",2011,0
"Eirik Bakke","M",2011,0
"Renaud Blanch","M",2011,0
"Mark Blythe","M",2011,0
"Scott Davidoff","M",2011,0
"Rose Johnson","F",2011,0
"Izdihar Jamil","F",2011,0
"Chat Wacharamanotham","M",2011,0
"Tao Ni","M",2011,0
"Naomi Yamashita","F",2011,0
"Hyunyoung Song","F",2011,0
"Yves Guiard","M",2011,0
"Peng Song","M",2011,0
"Jalal Mahmud","M",2011,0
"Stephen Purpura","M",2011,0
"Tilde Bekker","F",2011,0
"Andrew P. McPherson","M",2011,0
"Alexander J. Quinn","M",2011,0
"Jennifer S. Pearson","F",2011,0
"Petra Sundström","F",2011,0
"Ersin Uzun","M",2011,0
"Bernhard E. Riecke","M",2011,0
"Parmit K. Chilana","M",2011,0
"Robyn Taylor","F",2011,0
"Erik Andersen","M",2011,0
"Jeffrey Bardzell","M",2011,0
"Shaowen Bardzell","M",2011,0
"Min Kyung Lee","F",2011,0
"Andrés Lucero","M",2011,0
"Melissa Quek","F",2011,0
"Erin Treacy Solovey","F",2011,0
"Krist Wongsuphasawat","F",2011,0
"Ruy Cervantes","M",2011,0
"Tao Ni","M",2011,0
"Mark Matthews","M",2011,0
"Andrew J. Ko","M",2011,0
"Tim Paek","M",2011,0
"Justin Matejka","M",2011,0
"Janne Lindqvist","M",2011,0
"Shamsi T. Iqbal","M",2011,0
"Michael Toomim","M",2011,0
"Daniel Wigdor","M",2011,0
"Björn Hartmann","M",2011,0
"Wesley Willett","M",2011,0
"Daniel Ashbrook","M",2011,0
"Lena Mamykina","F",2011,0
"Sukeshini A. Grandhi","F",2011,0
"Ali Israr","M",2011,0
"Chang Yan Chi","M",2011,0
"Neha Kumar","F",2011,0
"Sarita Yardi","F",2011,0
"Daisuke Noguchi","M",2011,0
"Mathias Frisch","M",2011,0
"James Pierce","M",2011,0
"Shahtab Wahid","M",2011,0
"John Zimmerman","M",2011,0
"Jani Lylykangas","M",2011,0
"Hideyuki Nakanishi","M",2011,0
"Hans-Christian Jetter","M",2011,0
"Judd Antin","M",2011,0
"Kenton O'Hara","M",2011,0
"William Odom","M",2011,0
"Manuela Waldner","F",2011,0
"Adam J. Sporka","M",2011,0
"Anne Roudaut","F",2011,0
"Christos Fidas","M",2011,0
"Jill Palzkill Woelfer","F",2011,0
"Nick Yee","M",2011,0
"Don Sim Jianqiang","M",2011,0
"Eric P. S. Baumer","M",2011,0
"Joseph J. LaViola Jr.","M",2011,0
"Eser Kandogan","M",2011,0
"Frank Noz","M",2011,0
"Jeff Sauro","M",2011,0
"Lauren E. Scissors","F",2011,0
"Patrick Chiu","M",2011,0
"Alexandra Weilenmann","F",2011,0
"Rupal Patel","F",2011,0
"Jennifer Mankoff","F",2011,0
"Philip Mendels","M",2011,0
"Craig S. Tashman","M",2011,0
"Lisa G. Cowan","F",2011,0
"Cecilia R. Aragon","F",2011,0
"Michael Nebeling","M",2011,0
"Lauren Wilcox","F",2011,0
"Conor Linehan","M",2011,0
"Simon Rogers","M",2011,0
"Marian Dörk","F",2011,0
"Reza Zadeh","M",2011,0
"Leah Findlater","F",2011,0
"Zachary O. Toups","M",2011,0
"David H. Nguyen","M",2011,0
"Alex S. Taylor","M",2011,0
"Andrea Taylor","F",2011,0
"Celine Latulipe","F",2011,0
"Min Kyung Lee","F",2011,0
"Yusuke Yamamoto","M",2011,0
"Sampada Marathe","F",2011,0
"Cary Williams","M",2011,0
"Byron Lahey","M",2011,0
"Karl D. D. Willis","M",2011,0
"Regan L. Mandryk","F",2011,0
"Christian Yoder","M",2011,0
"Robin L. Hill","F",2011,0
"Brent Hecht","M",2011,0
"Géry Casiez","M",2011,0
"Elba del Carmen Valderrama Bahamóndez","F",2011,0
"Jacki O'Neill","F",2011,0
"Shaun K. Kane","M",2011,0
"Gilly Leshed","F",2011,0
"Andrew Trusty","M",2011,0
"Pierre Dragicevic","M",2011,0
"Elisa Oreglia","F",2011,0
"Jens Gerken","M",2011,0
"Jean Marcel dos Reis Costa","F",2011,0
"James Pierce","M",2011,0
"Thomas Erickson","M",2011,0
"Sami Vihavainen","M",2011,0
"Robert W. Reeder","M",2011,0
"Parmit K. Chilana","M",2011,0
"Takuji Narumi","M",2011,0
"Daragh Byrne","M",2011,0
"Cheng Yi","F",2011,0
"Ann Light","F",2011,0
"Serge Egelman","M",2011,0
"Vincent Lévesque","M",2011,0
"Akihiro Miyata","M",2011,0
"Steve Whittaker","M",2011,0
"Jian Zhao","M",2011,0
"Scott Bateman","M",2011,0
"Wataru Yoshizaki","M",2011,0
"Meg Cramer","F",2011,0
"Sheena Lewis","F",2011,0
"Leslie D. Setlock","F",2011,0
"Madeline Balaam","F",2011,0
"Xiaojun Bi","F",2011,0
"William W. Gaver","M",2011,0
"Ru Zarin","M",2011,0
"Alireza Sahami Shirazi","M",2011,0
"Morgan Dixon","F",2011,0
"Maurits Kaptein","M",2011,0
"Joe Marshall","M",2011,0
"Sebastian Denef","M",2011,0
"Fatih Kursat Ozenc","M",2011,0
"Ben Medler","M",2011,0
"Koji Yatani","M",2011,0
"Sebastian Boring","M",2011,0
"Nic Hollinworth","M",2011,0
"Sangwon Choi","M",2011,0
"Jacob O. Wobbrock","M",2011,0
"Seth E. Hunter","M",2011,0
"Max Van Kleek","M",2011,0
"Jilin Chen","M",2011,0
"Stéphane Huot","M",2011,0
"Clara Mancini","F",2011,0
"Yelena Mejova","F",2011,0
"Julia Schwarz","F",2011,0
"Elizabeth Goodman","F",2011,0
"Yizhong Xin","M",2011,0
"Roisin McNaney","F",2011,0
"Nikhil Sharma","M",2011,0
"Rebecca Fiebrink","F",2011,0
"Nithya Sambasivan","F",2011,0
"Alastair J. Gill","M",2011,0
"Eduardo E. Veas","M",2011,0
"Sean Kandel","M",2011,0
"Eric C. Larson","M",2011,0
"Minna Pakanen","F",2011,0
"Amy K. Karlson","F",2011,0
"Francis Iannacci","M",2011,0
"William Hutama","M",2011,0
"Alexander De Luca","M",2011,0
"Mark Howison","M",2011,0
"Thomas Fritz","M",2011,0
"Joshua M. Hailpern","M",2011,0
"Kate Starbird","F",2011,0
"Craig S. Tashman","M",2011,0
"Jakob Leitner","M",2011,0
"Svetlana Yarosh","F",2011,0
"Andrew Sears","M",2011,0
"Susumu Harada","M",2011,0
"Laura M. Pfeifer","F",2011,0
"John P. Pollak","M",2011,0
"Jude Yew","F",2011,0
"Malte Weiss","M",2011,0
"Celine Latulipe","F",2011,0
"Victoria Schwanda","F",2011,0
"Ken Hinckley","M",2011,0
"Laura Dabbish","F",2011,0
"Xiaomu Zhou","M",2011,0
"Matthew K. X. J. Pan","M",2011,0
"Gifford Cheung","M",2011,0
"Steven Dow","M",2011,0
"Gaurav Paruthi","M",2011,0
"Adam Marcus 0002","M",2011,0
"Jamie Guillory","M",2011,0
"Duncan P. Brumby","M",2011,0
"Silvia Gabrielli","F",2011,0
"Mohammadreza Khalilbeigi","M",2011,0
"Darren Edge","M",2011,0
"Andrew Bragdon","M",2011,0
"Andrew Bragdon","M",2011,0
"Aurélie Cohé","F",2011,0
"Sunyoung Kim","F",2011,0
"Rob Dijkstra","M",2011,0
"Juan David Hincapié-Ramos","M",2011,0
"Bum Chul Kwon","F",2011,0
"Simon Robinson","M",2011,0
"Kexi Liu","M",2011,0
"Kristen Shinohara","F",2011,0
"Julie Maitland","F",2011,0
"Chris Harrison","M",2011,0
"Dimitar Valkov","M",2011,0
"Christian Holz","M",2011,0
"Haimo Zhang","M",2011,0
"Eva Deckers","F",2011,0
"Marc McLoughlin","M",2011,0
"Gopinaath Kannabiran","M",2011,0
"Gilbert Beyer","M",2011,0
"Prashanth Ayyavu","M",2011,0
"Werner Geyer","M",2011,0
"Priscilla Jimenez Pazmino","F",2011,0
"Lennart E. Nacke","M",2011,0
"Hayes Raffle","M",2011,0
"Yolanda Vazquez-Alvarez","F",2011,0
"Rohit Ashok Khot","M",2011,0
"Qian Sun","F",2011,0
"Leanne M. Hirshfield","F",2011,0
"Bonnie E. John","F",2011,0
"Christian Holz","M",2011,0
"Juan Pablo Hourcade","M",2011,0
"Seungjun Kim","M",2011,0
"Diane Kelly 0001","F",2011,0
"Hyunjung Kim","F",2011,0
"Paul Marshall","M",2011,0
"Sasa Junuzovic","M",2011,0
"David Coyle","M",2011,0
"Andrew Raij","M",2011,0
"Paul A. Gross","M",2011,0
"Eiji Hayashi","M",2011,0
"Justin Cranshaw","M",2011,0
"Rubaiat Habib Kazi","M",2011,0
"Mikko Paldanius","M",2011,0
"Jacob O. Wobbrock","M",2011,0
"Emilee J. Rader","F",2011,0
"Emily Getty","F",2011,0
"Jacob O. Wobbrock","M",2011,0
"Akash Badshah","M",2011,0
"Craig S. Miller","M",2011,0
"Florian Mueller 0001","M",2011,0
"Niels Raabjerg Mathiasen","M",2011,0
"Christopher A. Le Dantec","M",2011,0
"Sunyoung Kim","F",2011,0
"William W. Gaver","M",2011,0
"Rich Gazan","M",2011,0
"David Dearman","M",2011,0
"Neema Moraveji","F",2011,0
"Helen Harris","F",2011,0
"Ranjitha Kumar","F",2011,0
"William R. Hazlewood","M",2011,0
"Shunsuke Suzuki","M",2011,0
"Jonathan Hook","M",2011,0
"Abigail Durrant","F",2011,0
"Mikkel Rønne Jakobsen","M",2011,0
"Craig S. Miller","M",2011,0
"Yinsheng Zhou","M",2011,0
"Xiaohan Ma","F",2011,0
"Nick Yee","M",2011,0
"Geeta Shroff","F",2011,0
"Janaki Kumar","F",2011,0
"Megen E. Brittell","F",2011,0
"Philipp Hund","M",2011,0
"Berto Gonzalez","M",2011,0
"Joe Marshall","M",2011,0
"Finn Ericsson","M",2011,0
"Oleg Komogortsev","M",2011,0
"Karl Maybach","M",2011,0
"Tia Shelley","F",2011,0
"Vera Liao","F",2011,0
"Jeni Paay","F",2011,0
"Jasy Suet Yan Liew","F",2011,0
"Sven G. Kratz","M",2011,0
"Wenchang Xu","M",2011,0
"Christine Robson","F",2011,0
"Juan E. Gilbert","M",2011,0
"Janice Rohn","F",2011,0
"Aneesh P. Tarun","M",2011,0
"Jim Milewski","M",2011,0
"Andrew P. Milne","M",2011,0
"Aniket Kittur","M",2011,0
"Michael Whitney","M",2011,0
"Dhawal Mujumdar","M",2011,0
"Cristina Sylla","F",2011,0
"Berke Atasoy","M",2011,0
"Romain Vuillemot","M",2011,0
"Mandy Leung","F",2011,0
"Young Seok Lee","M",2011,0
"Sebastian Deterding","M",2011,0
"Sylvia H. Cheng","F",2011,0
"Dominikus Baur","M",2011,0
"Ron Wakkary","M",2011,0
"Jessica M. David","F",2011,0
"Sujoy Kumar Chowdhury","M",2011,0
"Anbang Xu","M",2011,0
"Cheng Xu","F",2011,0
"Yvonne Jansen","F",2011,0
"Ed H. Chi","M",2011,0
"Dustin York","M",2011,0
"Young Seok Lee","M",2011,0
"Soyoung Lee","F",2011,0
"Chaochao Chen","M",2011,0
"Jürgen Scheible","M",2011,0
"Pablo Paredes","M",2011,0
"Aisling Ann O'Kane","F",2011,0
"Augusto Esteves","M",2011,0
"Dominik Bial","M",2011,0
"Brent Hecht","M",2011,0
"Emma Chow","F",2011,0
"Abdullah Al Mahmud","M",2011,0
"David K. McGookin","M",2011,0
"Allen Bevans","M",2011,0
"Natalie DeWitt","F",2011,0
"Dongwook Yoon","M",2011,0
"Anneli Olsen","F",2011,0
"Victor Cheung","M",2011,0
"Michael S. Bernstein","M",2011,0
"Matthew Crowley","M",2011,0
"Brian T. Kirby","M",2011,0
"Juliet L. Hardesty","F",2011,0
"Elizabeth M. Bonsignore","F",2011,0
"Jon Moeller","M",2011,0
"Lassi A. Liikkanen","M",2011,0
"Yikun Liu","M",2011,0
"Janet C. Read","F",2011,0
"Martin Colbert","M",2011,0
"Regina Bernhaupt","F",2011,0
"Aubrey Baker","F",2011,0
"Ben Kirman","M",2011,0
"David Wong 0004","M",2011,0
"Oleg Komogortsev","M",2011,0
"Katharina Tran Phuc","F",2011,0
"Jee Yeon Hwang","M",2011,0
"Lining Yao","M",2011,0
"Shaowen Bardzell","M",2011,0
"Hiromi Nakamura","F",2011,0
"Keith A. Butler","M",2011,0
"Kimiko Ryokai","F",2011,0
"Jakita O. Thomas","F",2011,0
"Lorna Rae Boschman","F",2011,0
"Marynel Vázquez","F",2011,0
"Carla Diana","F",2011,0
"Takanori Komatsu","M",2011,0
"Peter Jones","M",2011,0
"Wei Dong","F",2011,0
"Timothy Ekl","M",2011,0
"Sabina Giorgi","F",2011,0
"Syed Naseh Hussaini","M",2011,0
"Oskar Juhlin","M",2011,0
"Jürgen Steimle","M",2011,0
"Helena M. Mentis","F",2011,0
"Florian Heller","M",2011,0
"Antti Salovaara","M",2011,0
"Adam Fouse","M",2011,0
"Daniel Richert","M",2011,0
"José A. Gallud","M",2011,0
"Shad Gross","M",2011,0
"Martijn H. Vastenburg","M",2011,0
"Alex Kuhn","M",2011,0
"Talya Porat","F",2011,0
"Jeffrey Bardzell","M",2011,0
"Janice Rohn","F",2011,0
"Alex Endert","M",2011,0
"Leonardo Bonanni","M",2011,0
"Nuno Branco","M",2011,0
"Joona Antero Laukkanen","M",2011,0
"Max L. Wilson","M",2011,0
"Stephanie Rosenthal","F",2011,0
"Scarlett R. Herring","F",2011,0
"Michael Katz","M",2011,0
"Allison Druin","F",2011,0
"Alex Jansen","M",2011,0
"Mizuki Oka","F",2011,0
"James Hallam","M",2011,0
"Hiroaki Tobita","M",2011,0
"Julie Rico Williamson","F",2011,0
"John Bolton","M",2011,0
"Lynne P. Humphries","F",2011,0
"Samantha Merritt","F",2011,0
"Olli-Pekka Pohjola","M",2011,0
"Gavin Elster","M",2011,0
"Leo Frishberg","M",2011,0
"Marie Caroline Oetzel","F",2011,0
"Paolo Cremonesi","M",2011,0
"Benjamin V. Hanrahan","M",2011,0
"Georgios Christou","M",2011,0
"Frank Steinicke","M",2011,0
"Mathieu Hopmann","M",2011,0
"Amal Benzina","F",2011,0
"David M. Levy","M",2011,0
"Júnia Coutinho Anacleto Silva","F",2011,0
"Jason Chong Lee","M",2011,0
"Uta Hinrichs","F",2011,0
"Svenja Leifert","F",2011,0
"Jennifer G. Sheridan","F",2011,0
"Alexander Wiethoff","M",2011,0
"Seungoh Paek","M",2011,0
"Travis Kriplean","M",2011,0
"Ron Wakkary","M",2011,0
"Raimund Dachselt","M",2011,0
"Shinsuke Akabane","M",2011,0
"David Lehrer","M",2011,0
"Eva Deckers","F",2011,0
"Anna Eaglin","F",2011,0
"Andrea Bianchi","F",2011,0
"Christopher Kurtz","M",2011,0
"Hitomi Tsujita","F",2011,0
"Andrew J. Younge","M",2011,0
"Sébastien Cuendet","M",2011,0
"Vincent Lévesque","M",2011,0
"Tricia Wang","F",2011,0
"László Laufer","M",2011,0
"Michael A. Oren","M",2011,0
"Syavash Nobarany","M",2011,0
"Kazushi Nishimoto","M",2011,0
"Markus Löchtefeld","M",2011,0
"Shane Wachirawutthichai","M",2011,0
"Jodi Forlizzi","F",2011,0
"Pradeep Buddharaju","M",2011,0
"Takashi Miyaki","M",2011,0
"Naveen Bagalkot","M",2011,0
"Neema Moraveji","F",2011,0
"Dana Rotman","F",2011,0
"Marianna Obrist","F",2011,0
"Steven Dow","M",2011,0
"Edmund Eberleh","M",2011,0
"Dmitry Lagun","M",2011,0
"Matthias Laschke","M",2011,0
"David M. Frohlich","M",2011,0
"Luca Giulio Brayda","M",2011,0
"Chad Harbig","M",2011,0
"Krist Wongsuphasawat","F",2011,0
"Hoda A. Hamouda","F",2011,0
"Denis Lalanne","M",2011,0
"Daniela K. Busse","F",2011,0
"Chinmay Eishan Kulkarni","M",2011,0
"Johan Kildal","M",2011,0
"Sylvia H. Cheng","F",2011,0
"Evgeniy Abdulin","M",2011,0
"Yurdaer N. Doganata","M",2011,0
"Kathrin Probst","F",2011,0
"Keita Higuchi","M",2011,0
"Wai Wa Tang","M",2011,0
"Stephen H. Fairclough","M",2011,0
"Javier Velasco-Martin","M",2011,0
"Lining Yao","M",2011,0
"Edward Tse","M",2011,0
"Christian Afonso","M",2011,0
"Thomas S. Tullis","M",2011,0
"Ian Li","M",2011,0
"Abhijit Karnik","M",2011,0
"Pooya Jaferian","M",2011,0
"Elizabeth A. Buie","F",2011,0
"Nicolas D'Alessandro","M",2011,0
"Rodrigo de Oliveira","M",2011,0
"Johan Kildal","M",2011,0
"Anicia Peters","F",2011,0
"Michael S. Bernstein","M",2011,0
"Joy Kim","F",2011,0
"Mark Matthews","M",2011,0
"Marziya Mohammedali","F",2011,0
"Nicholas Diakopoulos","M",2011,0
"Aaron M. Levisohn","M",2011,0
"Jon Moeller","M",2011,0
"Jennifer Golbeck","F",2011,0
"Eric D. Ragan","M",2011,0
"Gifford Cheung","M",2011,0
"Caitlin Holman","F",2011,0
"Mirko Fetter","M",2011,0
"Ray Yun","M",2011,0
"Muriel Garreta Domingo","F",2011,0
"Benjamin B. Bederson","M",2011,0
"Tuck Wah Leong","M",2011,0
"Tasos Varoudis","M",2011,0
"Agnieszka Matysiak Szóstek","F",2011,0
"Christophe Hurter","M",2011,0
"Petr Slovák","M",2011,0
"Roshanak Zilouchian Moghaddam","F",2011,0
"Dan Goldstein","M",2011,0
"Marisol Wong-Villacres","F",2011,0
"Anthony Jameson","M",2011,0
"Ohad Inbar","M",2011,0
"Stacey Kuznetsov","F",2011,0
"Youn ah Kang","F",2011,0
"Amrita Thakur","F",2011,0
"Kelly Caine","F",2011,0
"Juan E. Gilbert","M",2011,0
"Dominic Furniss","M",2011,0
"Zarla Ludin","M",2011,0
"Suleman Shahid","M",2011,0
"Greg Walsh","M",2011,0
"Maja Wrzesien","F",2011,0
"Thecla Schiphorst","F",2011,0
"David England","M",2011,0
"Katy Howland","F",2011,0
"Eve E. Hoggan","F",2011,0
"Tom Bartindale","M",2011,0
"Audrey Desjardins","F",2011,0
"Logan Kendall","M",2011,0
"Karolina Chmiel","F",2011,0
"Arnold M. Lund","M",2011,0
"Maartje Ament","F",2011,0
"Yoshinori Kobayashi","M",2011,0
"Rui Nóbrega","M",2011,0
"Erika Noll Webb","F",2011,0
"Azam Khan","M",2011,0
"Letitia Lew","F",2011,0
"Jihwan Kim","M",2011,0
"Scott G. Pobiner","M",2011,0
"Sarah Fdili Alaoui","F",2011,0
"Gareth R. White","M",2011,0
"Marije Kanis","F",2011,0
"Kyle Koh","M",2011,0
"Matthew Blackshaw","M",2011,0
"Arnie Lund","M",2011,0
"Airi Lampinen","F",2011,0
"Siddharth Jain","M",2011,0
"Jie Xu","F",2011,0
"Amy Hurst","F",2011,0
"Petromil Petkov","M",2011,0
"Tersia Gowases","F",2011,0
"Louise Barkhuus","F",2011,0
"Dominik Jednoralski","M",2011,0
"Kyle Larkin","M",2011,0
"Vicki Moulder","F",2011,0
"Clifford Gentry","M",2011,0
"Robyn Taylor","F",2011,0
"Laura Benton","F",2011,0
"Peter J. Radics","M",2011,0
"Nicolai Marquardt","M",2011,0
"Matthew K. X. J. Pan","M",2011,0
"Graham A. Wilson","M",2011,0
"Joseph Kaye","M",2011,0
"Mick Grierson","M",2011,0
"Lone Koefoed Hansen","F",2011,0
"Vidhya Navalpakkam","F",2011,0
"David K. McGookin","M",2011,0
"Anand Pramod Kulkarni","M",2011,0
"Jhilmil Jain","F",2011,0
"Regina Bernhaupt","F",2011,0
"Regina Bernhaupt","F",2011,0
"Luis A. Leiva","M",2011,0
"Pranav Mistry","M",2011,0
"Sophia B. Liu","F",2011,0
"Karine Kozlova","F",2011,0
"Benjamin R. Cowan","M",2011,0
"David Holman","M",2011,0
"Aras Balali Moghaddam","M",2011,0
"Daniel Gooch","M",2011,0
"Kaisa Väänänen-Vainio-Mattila","F",2011,0
"Rosalva E. Gallardo-Valencia","F",2011,0
"Margaret E. Morris","F",2011,0
"Joel Ross","M",2011,0
"Chris North","M",2011,0
"Jamie Zigelbaum","M",2011,0
"Elizabeth Bales","F",2011,0
"Jhilmil Jain","F",2011,0
"Cälin Gurau","M",2011,0
"Paul Shrubsole","M",2011,0
"Janet Vertesi","F",2011,0
"Mathias Baglioni","M",2011,0
"Nicholas Kong","M",2011,0
"Cécile Paris","F",2011,0
"Gregor Miller","M",2011,0
"Heekyoung Jung","F",2011,0
"Jonathan Lazar","M",2011,0
"Jason Alexander","M",2011,0
"Amartya Banerjee","M",2011,0
"Luuk Beursgens","M",2011,0
"Ricardo Jota","M",2011,0
"David England","M",2011,0
"Janet C. Read","F",2011,0
"Rui Nóbrega","M",2011,0
"Azam Khan","M",2011,0
"Greg Walsh","M",2011,0
"Seunghwan Lee","M",2011,0
"Henricus Smid","M",2011,0
"Deana S. Brown","F",2011,0
"Jens Riegelsberger","M",2011,0
"Kyohyun Song","M",2011,0
"Hayes Raffle","M",2011,0
"Alícia Valls Saez","F",2011,0
"Nivedhitha Giri","F",2011,0
"ByungIn Yoo","M",2011,0
"Martin Pielot","M",2011,0
"Parisa Eslambolchilar","F",2011,0
"Alissa Nicole Antle","F",2011,0
"Jim Nieters","M",2011,0
"Mathew J. Wilson","M",2011,0
"Katherine Isbister","F",2011,0
"Diogo Cabral","M",2011,0
"Derek Foster","M",2011,0
"Gianluca Schiavo","M",2011,0
"Matthew Chalmers","M",2011,0
"Christine Satchell","F",2011,0
"Abigail Evans","F",2011,0
"Na Li","F",2011,0
"Ki Joon Kim","M",2011,0
"Lester J. Holtzblatt","M",2011,0
"Daniel Gooch","M",2011,0
"Marco de Sá","M",2011,0
"Florian Heller","M",2011,0
"Rubaiat Habib Kazi","M",2011,0
"Pranav Mistry","M",2011,0
"Guarionex Salivia","M",2011,0
"Víctor M. González","M",2011,0
"Alistair Morrison","M",2011,0
"Steven J. Castellucci","M",2011,0
"Stacey Birkett","F",2011,0
"Max Möllers","M",2011,0
"Yevgeniy Medynskiy","M",2011,0
"James Pierce","M",2011,0
"Greg Walsh","M",2011,0
"Stephanie Deutsch","F",2011,0
"Lindsay Reynolds","F",2011,0
"Mónica Isabel González","F",2011,0
"Adam Darlow","M",2011,0
"Christian P. Janssen","M",2011,0
"Justin Cheng","M",2011,0
"Sune Alstrup Johansen","M",2011,0
"Diane Gromala","F",2011,0
"Jay Vidyarthi","M",2011,0
"Mika P. Nieminen","M",2011,0
"Keith A. Butler","M",2011,0
"Matthew Berland","M",2011,0
"Bob Pritchard","M",2011,0
"Gang Pan","M",2011,0
"Juan Pablo Hourcade","M",2011,0
"Xiao Xiao","F",2011,0
"Dan Cosley","M",2011,0
"Fahimeh Raja","F",2011,0
"Peter Khooshabeh","M",2011,0
"Erik Andersen","M",2012,0
"Neel Joshi","M",2012,0
"Amy Ogan","F",2012,0
"Jennifer Golbeck","F",2012,0
"Cody Dunne","M",2012,0
"Salman Cheema","M",2012,0
"Dugald Hutchings","M",2012,0
"Martin Spindler","M",2012,0
"Nikola Banovic","M",2012,0
"Shahriyar Amini","M",2012,0
"Chris Harrison","M",2012,0
"Ernesto Arroyo","M",2012,0
"Kazunori Terada","M",2012,0
"Haoqi Zhang","M",2012,0
"Takuji Narumi","M",2012,0
"Sean Follmer","M",2012,0
"Christopher Power","M",2012,0
"Martin Halvey","M",2012,0
"Thomas Erickson","M",2012,0
"Andreas Bulling","M",2012,0
"Gabe Cohn","M",2012,0
"Eric Gilbert","M",2012,0
"Elizabeth M. Bonsignore","F",2012,0
"Huawei Tu","M",2012,0
"Ronald A. Metoyer","M",2012,0
"Pedro Ferreira","M",2012,0
"Gavin Doherty","M",2012,0
"Koji Yatani","M",2012,0
"Tejinder K. Judge","M",2012,0
"Jeff Huang 0002","M",2012,0
"Syavash Nobarany","M",2012,0
"Raphaël Hoarau","M",2012,0
"Audrey Girouard","F",2012,0
"Marcelo Cataldo","M",2012,0
"Hamilton A. Hernandez","M",2012,0
"Fabian Hennecke","M",2012,0
"Alistair Morrison","M",2012,0
"Asbjørn Følstad","M",2012,0
"John Williamson","M",2012,0
"Sanjay Kairam","M",2012,0
"Anja Thieme","F",2012,0
"Christian Holz","M",2012,0
"Svetlana Yarosh","F",2012,0
"William Odom","M",2012,0
"Chris Harrison","M",2012,0
"Hyungmin Lee","M",2012,0
"Anuj Kumar","M",2012,0
"Steve Benford","M",2012,0
"Tao Yang","M",2012,0
"Malte Jung","M",2012,0
"Minyoung Song","F",2012,0
"Florian Mueller 0001","M",2012,0
"Ken Hinckley","M",2012,0
"Michael Nowak","M",2012,0
"Scott Bateman","M",2012,0
